,site_url,page_url,src,alt,model_alts
4045,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/samichristina.jpg.webp?itok=u4-Gh9NG,keatingsamicm_VZ_HERPS,['a woman wearing a headscarf sitting at a table in a lab']
4046,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/langanesthervz.jpg.webp?itok=PWyb-AUO,langane_VZ,['a man in a white shirt writing on a piece of paper']
4047,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/tigheken.jpg.webp?itok=yk7pEzm1,tighek_VZ_HERPS,['a man with a beard and glasses standing in front of a white wall']
4048,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/wilsonrobert.jpg.webp?itok=6gzjQPpZ,wilsonr_VZ_HERPS,['a man and a woman standing next to each other']
4049,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/wynnaddison.jpg.webp?itok=dmxtFY1C,wynna_VZ_HERPS,['a man sitting at a table with a microscope']
4050,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/gottesteve.jpg.webp?itok=lhccAMy3,gottes_VZ_HERPS,['a man with a mustache sitting in front of a computer']
4051,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/jacobsjeremy.jpg.webp?itok=SUo8T9kS,jacobsj_VZ,['a man and woman sitting at a table in front of a window']
4052,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/mcdiarmidroy.jpg.webp?itok=ekh4bGD8,mcdiarmidr_VZ_HERPS,['an older man with glasses and a beard smiles for the camera']
4053,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/mulcahypicture.jpg.webp?itok=jVio8TZU,MulcahyD,['a man in a lab coat standing in front of a computer']
4054,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/murphyjames.jpg.webp?itok=UArPDRvP,murphyj_VZ_HERPS,['an older man with white hair and a black jacket']
4055,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/schott-photo3.jpg.webp?itok=GILCiYl7,Ryan K. Schott Staff Photo,['a man in a lab coat is holding a test tube']
4056,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/amphibians-reptiles/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/zuggeorge.jpg.webp?itok=gObRrp-h,Zugg_VZ_HERPS,['an older man with a moustache sitting at a desk']
4057,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-overview,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4058,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-overview,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4059,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4060,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4061,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/contacts,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4062,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/contacts,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4063,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4064,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4065,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/mcgowenvaquita_134.jpg.webp?itok=DQje4MhH,Michael McGowen: Research Scientist and Curator of Marine Mammals,['a man holding a stuffed dolphin in front of a bookshelf']
4066,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/lundedarrin.jpg.webp?itok=fo5FlWEd,lunded_VZ_MAMMALS,['a black and white photo of a man working on something']
4067,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/jjo.jpg.webp?itok=ThtD3K6q,"John Ososky, Museum Specialist",['a man with glasses and a blue shirt standing in front of a painting']
4068,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/screen-shot-2023-03-15-52138-pm.png.webp?itok=vcTjnsFW,Headshot of Megan Viera,['a woman standing in front of a sign that says evolution trail']
4069,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/profilepicedited_134.jpg.webp?itok=ssfhtvI8,Melissa Hawkins: Curator of Mammals,['a smiling woman sitting on a boat in front of a body of water']
4070,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/mcgowenvaquita_134.jpg.webp?itok=DQje4MhH,Michael McGowen: Research Scientist and Curator of Marine Mammals,['a man holding a stuffed dolphin in front of a bookshelf']
4071,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->",['an icon of a person on a gray background']
4072,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/ellencoombsphoto0.jpg.webp?itok=UiZQB645,Headshot of Ellen Coombs,['a woman with blonde hair smiling at the camera']
4073,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/emmonslouise.jpg.webp?itok=FuhyvgAT,emmonsl_VZ_MAMMALS,['a woman in a green jacket standing next to a red truck']
4074,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/jlf0593.jpg.webp?itok=zu4CDNtm,"Doctor Alfred L. Gardner, USGS Curator Emeritus, in his office",['an older man wearing glasses in front of a microscope']
4075,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/hinckley.jpg.webp?itok=brjgDkIH,Headshot of Arlo Hinckley Boned,['a man standing in front of a green wall']
4076,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/meadjames.jpg.webp?itok=Pd2NdeOd,meadj_VZ_MAMMALS,['a man in a red shirt standing next to an animal skull']
4077,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/pottercharles.jpg.webp?itok=KHbqq03K,potterc_VZ_MAMMALS,['an older man wearing sunglasses and a yellow jacket']
4078,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/wilsondon.jpg.webp?itok=eNJPEqbS,wilsond_VZ_MAMMALS,['a man holding a fishing rod while standing on a boat']
4079,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/jlf0673.jpg.webp?itok=Ocp3Sb1b,"Doctor Neal Woodman, USGS Research Associate, sitting at a microscope ",['a smiling man in front of a microscope']
4080,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/visitor-information,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4081,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/visitor-information,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4082,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/specimen-loans,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4083,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/specimen-loans,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4084,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/genetic-loans,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4085,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/genetic-loans,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4086,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/destructive-analysis,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4087,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/vertebrate-zoology/mammals/collections-access/destructive-analysis,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/cheetah-003.jpg.webp?itok=MlUbPRa-,Hero image,['a close up of a cheetah sitting in the grass']
4088,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/collections-overview/hymenoptera/antlab,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4089,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/collections-overview/hymenoptera/antlab,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/entantlabhero.jpg.webp?itok=o1JWuHV0,fungus farming ant carrying a leaf fragment,['an ant carrying a leaf on its back']
4090,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/collections-overview/hymenoptera/antlab,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/antlabts-fungusfarms_0.jpg.webp?itok=1emAhz3C,Entomologist Ted Schultz posing with the Ant Lab's leaf-cutting ant farm,['a man in a lab holding an electronic device']
4091,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/about,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4092,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/entomology/about,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/ent-hero-jewels-wandoo-np.jpg.webp?itok=UCCWT_j_,Hero image,['several insects are sitting on some pink flowers']
4093,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4094,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/2007-7121-trilobites-bolaspidellaetcweb.jpg.webp?itok=p3o0q8E-,Image depicts a rock slab containing many trilobites of various sizes and taxa,['a group of trilobites on a rock surface']
4095,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/12120251.jpg.webp?itok=rCGroFYV,Banded iron formation,['a close up view of a red and white marble']
4096,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/atlatlpracticestanford.jpg.webp?itok=G_Pw1mG_,Dennis Stanford and other anthropologists practicing the use of atlatls in the sunset,['a group of people standing on top of a hill at sunset']
4097,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/acevedo-16407sm.jpg.webp?itok=B06AQmmW,Botany banner image,['a close up of a green flower with a yellow center']
4098,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/ent-hero-jewels-wandoo-np.jpg.webp?itok=XRMawBU_,Department of Entomology,['two insects are sitting on some pink flowers']
4099,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/izheaderimage.jpg.webp?itok=uzxh3rEa,IZ Crab,['a crab is sitting on top of a rock']
4100,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/bar0179.jpg.webp?itok=r7glbfiU,Canthigaster,['a small fish is sitting inside of a shell']
4101,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/amphibian-hero.jpg.webp?itok=98kKmPAu,Amphibians & Reptile Hero,['a green frog sitting on top of a tree stump']
4102,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/birds-hero.jpg.webp?itok=bhRzc7fx,Birds Hero,['a yellow bird sitting on top of a tree branch']
4103,https://naturalhistory.si.edu,https://naturalhistory.si.edu/loan-program,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/cheetah-003.jpg.webp?itok=CYiPpMal,Cheetah,['a close up of a cheetah sitting in the grass']
4104,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4105,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/smilax-panama.jpg.webp?itok=xaXXS_mN,Lianas Hero image,['a close up of a plant with a long stem']
4106,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-contributors,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4107,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-contributors,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/smilax-panama.jpg.webp?itok=xaXXS_mN,Lianas Hero image,['a close up of a plant with a long stem']
4108,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-introduction,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4109,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-introduction,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/smilax-panama.jpg.webp?itok=xaXXS_mN,Lianas Hero image,['a close up of a plant with a long stem']
4110,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/climbing-mechanisms,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4111,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/climbing-mechanisms,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/acevedo-17079-crop.jpg.webp?itok=tTTUivNE,Climbing Mechanisms,['a close up view of a plant with a pair of tweezers on it']
4112,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4113,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/herbert-ward-hero_0.png.webp?itok=a1yPw54R,"Bust of Herbert Ward at the age of 27 by Sir William Gascombe John, 1890. Department of Anthropology, NMNH, Cat # E323719.",['a bronze bust of a man with a mustache']
4114,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-and-msa-congo-1888002-sm.jpg.webp?itok=VuZEND5p,A picture of Hertbert Ward and Msa in the Congo 1888.,['a black and white photo of two men standing next to each other']
4115,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-his-studio-75-5889-sm.jpg.webp?itok=1arLup9U,Herbert Ward working on the clay model of Firemaker.,['an old black and white photo of two people in a room']
4116,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/defiance-mnh-26902e.jpg.webp?itok=Fu2DbZAE,"Defiance, 1909 a statue of a Congolese warrior by Herbert Ward",['a black and white photo of a statue of a man']
4117,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-3-drawing-yambuya-camp-1888-sm.jpg.webp?itok=X-KIgovH,A sketch of the Yambuya camp 1888,['a drawing of a hut with a palm tree in the background']
4118,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-object-figurative-bowl-sm.jpg.webp?itok=HXTBgdFo,A sketch of a bowl Ward bought in February 1888,['a drawing of a man holding a vase with writing on it']
4119,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-4-drawing-man-sm.jpg.webp?itok=PfKkelpY,"A portrait of ""Makaiya Myua"" 1884",['a black and white drawing of an african man']
4120,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/tribal-chief-cropped-mnh-26902c.jpg.webp?itok=sc_Slm3O,"A bronze statue, The Chief of the Tribe 1908",['an old black and white photo of a statue']
4121,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/sleeping-africa-rotated.jpg.webp?itok=NUeg3C3f,"A bronze statue of Sleeping Africa, 1902",['a black and white photo of a sculpture of a woman laying on a rock']
4122,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/distress-mnh-26902g.jpg.webp?itok=_W2yqIl_,"A bronze status of the Distress or The Tragedy of the Congo, 1913.",['a black and white photo of a statue of a man']
4123,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-studio-gallery-75-5893-sm.jpg.webp?itok=ToxNesbK,A photograph of the installation of Herbert Ward's collection in Paris,['an old black and white photo of an art room']
4124,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/e322758-songye-axe.jpg.webp?itok=VGh6KUv1,A heavy iron blade with five intricately worked iron rods. Wooden handle sheathed in copper.,['an axe with a wooden handle and a metal head']
4125,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/e323681-woven-grass-cloth-tie-dye-designs.jpg.webp?itok=w_uryLsG,Raffia textile. Tie dye designs were added to this finely woven cloth.,['an old cloth with yellow and brown diamonds on it']
4126,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/e323637-arched-harp.jpg.webp?itok=ImoXWacz,"A harp that consists of a wooden sound box with an animal skin stretched across it, a curved wooden neck attached to the sound box to which the strings are fixed with five tuning pegs. An anthropomorphic head crowns the top of the neck.",['a musical instrument made out of wood and string']
4127,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/e323440-luba-memory-board.jpg.webp?itok=ZHFx1LIv,"Lukasa (memory board), Luba people, carved wood. ",['an african vase with four faces on it']
4128,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/bracelet-323655.jpg.webp?itok=BFvv3lrW,Brass Anklet. Soko people. The anklet which weighs nearly 13 lbs was worn by women. ,['a brass object with a hole in the middle and a ruler next to it']
4129,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-exhibition-nmnh-placard-mnh-26914g.jpg.webp?itok=B-yTASWZ,"A photograph of the Ward exhibition (c. 1922), Smithsonian's National Museum",['an old black and white photo of a museum with statues']
4130,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-and-highlights/herbert-ward,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-exhibit-case-bronze-studies-mnh-26819a.jpg.webp?itok=SfzcPhR3,"A case with carved figures. Ward exhibition (c. 1922), . Two of Ward's bronze studies, Mask of the Negro Man and Mask of the Negro Woman, were installed in this case alongside Congolese figures and masks.",['an old black and white photo of a display case']
4131,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-stem-cross-sections,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4132,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-stem-cross-sections,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/acevedo-16978-crop.jpg.webp?itok=TDhTfeZ3,Cross Sections,['a close up of a piece of wood with holes in it']
4133,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-distinctive-features,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4134,https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/botany/research/lianas-and-climbing-plants-neotropics/lianas-distinctive-features,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/smilax-panama.jpg.webp?itok=xaXXS_mN,Lianas Hero image,['a close up of a plant with a long stem']
4135,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/school-programs/grades-3-5/smithsonian-science-how/smithsonian-science-how-webcast-archives,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4136,https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/school-programs/grades-3-5/smithsonian-science-how/smithsonian-science-how-webcast-archives,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/1812211280x720sciencehowbenandrewsvideostillnmnh.jpg.webp?itok=ydZHJcrN,Geologist Ben Andrews and Maggy Benson at a table doing a demonstration with a tray of dry ice while wearing protective glasses.,['a man and woman sitting at a table with rocks and minerals']
4137,https://naturalhistory.si.edu,https://naturalhistory.si.edu/about/press-office,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4138,https://naturalhistory.si.edu,https://naturalhistory.si.edu/about/press-office,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/nhb2014-00566.jpg.webp?itok=vtE3z9AP,A view of the Natural History Building dome from the outside.,"['the capitol building in washington, dc']"
4139,https://naturalhistory.si.edu,https://naturalhistory.si.edu/exhibits/david-h-koch-hall-fossils-deep-time/fossilab,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white,['a black and white logo with the word smithsonian on it']
4140,https://naturalhistory.si.edu,https://naturalhistory.si.edu/exhibits/david-h-koch-hall-fossils-deep-time/fossilab,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/nmnh-2019-00512.jpg.webp?itok=VEY9JCuV,image of three paleontologists preparing fossils in a lab,['an image of a room with a glass wall and a sign on the wall']
